battery_percentage,distance
37.89117804597926,19.095988322057167
13.546678426704394,5.28229102077397
14.442653016298323,6.281908568618905
51.48023261019834,31.294451867076983
14.29484941964676,8.264149848575348
94.75734773596979,36.78622576012066
60.49149393220146,33.201888645591644
72.00950626967203,37.65428669505008
46.67993073137846,18.149051398675198
69.2312277256925,22.090993403603612
52.81491927784035,29.20786930466554
40.2337422763734,25.046840312639755
20.83570208499865,8.001240612084716
84.05344197804911,48.40240454972258
97.88403460908509,58.60599931239107
82.72859185708212,40.54484954230565
76.75734979633688,43.756499449202124
36.50797315109453,17.094860637584322
10.62613162367988,5.941182189306711
91.80638920248214,54.01768048607946
96.61366737569598,53.2359949054943
73.18638930516514,33.590780695282916
16.74464236426594,4.409795808900847
96.03183857468491,49.52971128834957
67.30109447919594,33.181657336274235
64.40292497591581,20.89843767689472
89.29796917636604,60.073323177332384
79.36734162156579,25.59540056878218
88.51152679304161,56.98235700816773
5.362477678242494,2.7301904017116083
30.94500401297203,18.121415528915747
90.9453188799574,33.930059859078234
62.122539422430954,40.24643450573378
76.96705743095163,22.97254994463796
78.63581272528089,49.085992901720324
4.225909869117983,1.7697770365800154
19.70775997765418,6.451415659090591
49.40175915932584,28.706002424561017
28.009553496316077,15.417903291450774
93.75277509048472,36.05530717479182
85.60313194518024,37.33786415874359
22.325891411402633,9.448577756695183
47.857885356549005,14.352999808496737
4.653042605075431,1.4843990047282722
34.2957230547413,10.956553758202636
15.71858204250871,6.32959606923379
24.98382316750789,14.616658436449532
48.870272218468514,22.32390976106168
86.79428714451245,38.996079639020195
81.96207938331685,39.08910496891264
50.00323367129088,16.31305373927151
54.134601713823926,16.36759521763522
93.69748962232805,32.684229316425515
32.68488442157788,19.06435013908099
0.5429452816784419,0.2444120491749187
35.199577302124574,19.3683032517041
35.63253074634227,12.646537024378029
61.24193098481502,27.075568553933657
13.572327138650364,6.13112414627092
77.41242063239999,30.81283128094179
80.47224616000513,51.07966633054897
99.9251078093406,63.27087214148744
42.170723750501374,17.92279161050152
95.12663816069576,34.197264533198066
89.0003239916289,46.63618844142825
54.2197314345556,21.366997225821756
6.569319186743727,3.641802472138993
98.24295359616497,57.57977590382433
28.19104325958408,10.874747540802327
96.49274925264592,39.29132931924695
94.71231213820627,55.02466887421203
17.60601586715147,6.197793406042078
88.96353112603745,52.37032749704759
98.45800820678346,46.934399985868765
28.18395061560387,6.30296950530657
58.49266596426526,39.609811391458166
36.324539062377326,16.565075151918023
57.054138282357016,22.781825069481975
91.39669415901044,62.140909741798914
11.86342272994021,6.187921596429929
34.4246420452625,19.524652424366757
54.44702606976679,34.63897411655563
14.641891522654172,9.41654237854255
42.620980048813315,18.390962156894208
94.84866419711338,57.569613113925584
18.566867283693767,8.70343547918415
89.96145501176017,38.345163913569934
0.3418818654530975,0.16644661206949846
71.0510892801287,34.979964797591904
0.4633982764590705,0.11125167989584091
96.04403527745119,36.59299771391426
87.65498200791365,64.54930655445234
17.098152475589647,8.091887972027356
97.89036135112913,65.99464025725602
87.3395753939743,49.84426015198193
14.640726950890892,3.582144128788386
53.758510934711424,22.121482519268774
43.81553059570705,19.550127803776654
53.934831865888015,21.017553805151007
4.350138469031284,1.8882440388105073
12.777613608964412,3.8746417611734736
14.464656908383011,7.105649560243267
29.603069745178413,12.611299009612734
93.5171422404713,42.79209996768548
76.74752416131048,29.972584704482745
11.222895633759201,3.5831179621598315
9.91560468510504,3.9479949180481273
95.58210393293403,41.16318093912395
99.95006537201735,37.42306367579995
95.66956140754554,32.34989160727266
84.6615598103754,36.215867956947555
72.44184975586163,41.76236489720287
66.37134423713101,24.664206595320074
30.493372744602798,7.002978604802876
86.93976453128515,20.035193202107553
59.896986075243106,34.297671824984924
28.908096686953833,9.523947159619016
99.53977355790757,40.859744567992365
98.79429597158277,41.910819827658806
55.0282820689038,15.068207268284542
47.599821214510065,30.416072752795593
27.852883298721633,17.91301390015851
32.48849866150492,10.390797540644582
32.389053440783435,21.595681454117884
39.78329246619589,17.950702167606153
69.00399747971568,51.25190195634696
99.68321379184563,41.76246244739927
36.03882283060423,10.983298183961532
88.14338250778904,29.021850285200983
81.45123258584668,32.843606698305216
44.87407094071501,13.465209791992327
67.8216738762459,32.7834082346045
24.990308110754857,12.250627117479834
41.617219284265595,23.191264469087326
87.92830482594736,29.969256723796835
80.21982689581381,39.99909309114673
83.6332449826172,32.412583905568866
4.089764189665701,1.8399831111299356
88.19742606693059,37.91894804993107
66.48476611633548,35.978909773066015
48.52951211979274,28.957201806737704
20.48275977607116,7.304569954950153
41.243639123570844,17.88958380872911
41.08700547025421,17.611152010486304
42.491599704153394,19.911704594557783
80.23755725283522,32.83640512160732
51.78836476347317,15.979265403905151
54.60519750339711,18.96282991594363
37.90157836711222,10.640955140355501
83.26097912783388,24.912779439285735
64.65264881444976,26.341669281075365
53.540010279376475,15.442865717726592
83.97941063614923,45.65125240886395
21.8235826815919,9.355616529683521
60.13750665400688,23.17652038987328
73.72036201436548,28.095187423094035
73.17008731465859,35.11622161067938
38.98106999403116,20.01256360596924
39.55180219819792,21.179469008773157
83.42238723884294,25.741257470022184
18.276317880949577,9.678020825553437
72.65057715918117,20.427669148015905
37.969023414911085,15.24845044608772
59.85164474109954,13.752717719915008
98.46277782576426,58.09523742865181
56.476180876934656,21.283886476909533
3.735415490743099,2.7597215879456702
84.44135373884957,38.677896973295944
94.20785188864525,39.48163793453057
11.358674203913765,8.47685493439727
94.40819949596965,26.86775631615489
86.04490024095193,32.783977504867885
10.562459772065758,2.972550331934176
45.193100022791214,23.43260474534142
76.6564660011555,24.592274337454473
49.61932917996714,38.023335236853306
93.99588631904406,46.88484709971761
16.570451423794164,5.640501424320567
29.50236572597824,17.71771151670288
13.86200071449364,7.682378055453565
17.581035226867805,9.148363479813389
72.79620509905156,40.275495123781155
37.590384023940295,20.066454831123277
83.53656564345275,54.77583802031449
50.78548420489849,31.510119348798785
57.68183530079841,23.260822148488476
72.21985870625693,36.09251567565444
59.47764237815153,19.381665562079228
14.191535235792863,4.887962592401189
38.9694057987278,12.841450218683411
39.13478538901275,14.896901128666572
87.50159385611295,63.37356593421253
17.802582431889213,5.148272338596806
99.50360072249228,44.35125161041276
70.46194582436154,35.03353941424933
59.137126176728316,20.896352833494866
47.95346216779932,22.362330831956694
51.11953059045039,21.579896376179043
0.5269132321309877,0.3301109532665154
93.20353652062356,54.205011827468915
38.01072813668057,20.06394493213063
50.73899479355158,27.859056761490006
87.17290882271142,32.09051999488324
34.67702639451436,21.453567624150963
40.75817071119121,19.00474700407112
77.0021225956184,53.782525120134295
2.3716790278829336,1.267609848655993
62.6194279469329,28.322926839121727
42.293460574862586,16.68043524165206
10.197818358270405,2.975965179789021
13.678646268264693,4.065634637099131
97.54251443879355,50.29640493750766
79.46695616452561,31.553092719716233
88.49803716713556,54.883111055903235
43.364033186778364,19.047169124685457
86.67647755152903,57.45395388700163
44.764502746954825,14.659154900695631
84.53696149551119,37.23901993227693
59.22003862290829,23.57863777015495
38.46545394726556,16.946794002886318
6.868055674941143,3.258230225459663
83.1215436509759,62.56196379306534
34.59749787920157,16.397669399106096
27.84340788034202,7.972762869109497
40.19632184106361,10.965738428833095
69.38570309127368,16.620751052141863
69.8086394261359,51.735130110035335
26.23510667562571,10.742421456185264
56.77792663933514,26.110852032886207
41.6057704189701,32.84648586758728
42.99540700563459,16.695874712300057
97.87822584614126,46.293706649348415
98.15221495664285,42.58378830574069
83.0656168983845,42.71874515075377
51.782798334698164,26.608763299991143
36.70900872692886,16.674024310214083
73.9953347121143,28.0855580090477
79.64472906387368,30.942874189064298
10.860219128292004,5.531378492305559
63.04643634343788,31.250967606505068
71.42198251849048,26.431559721864055
7.606010833405296,3.23751676432086
86.59706171587035,37.07718284436755
63.4703955535985,25.36940237116916
8.424688927696888,3.9777909699348855
19.66801468501377,10.354651390538722
3.519396026259791,1.7947822189872864
65.81679177728034,30.85784409997605
53.030783748289466,40.921710086200264
19.901748768161298,11.125530418631266
79.07108963886257,26.245542671128252
36.46599745752152,14.784737201016526
45.225307637921794,19.01210823027323
14.882584012042255,5.047141634126329
35.41922578851667,17.18034133787184
49.58671545493204,17.924726547222566
46.51605807903382,29.153342177611385
8.728423642461857,1.9083770951121155
6.4552025344807635,4.582429202515156
40.94423537132448,18.15212618284964
14.576128109383902,6.797572911817306
79.6347819524904,25.455047325183948
84.02849163972621,49.791661996154424
37.80398312920388,24.002474374108587
49.739838407889934,23.749839914701173
95.39770959456104,37.99212868605008
4.901550552153977,2.628634032864447
48.83015422032374,37.98483512961516
14.64463288344171,9.471800318300007
78.7560251025074,49.3217935485121
73.12574154144478,30.87750700512822
92.73768549089347,56.69063587767844
8.638651474251802,3.8406462677824442
49.4415595312693,14.466083761936126
73.47221766484417,28.329912047225147
9.509951182026866,5.4935629243448805
12.420833108691953,7.615163978484307
2.302212186594421,0.9058427351506545
30.95608650077377,14.830704410546018
16.92140345438894,8.294688518338583
7.234350689917068,4.563082091480284
38.96003858171532,12.358737210496669
70.00958652197211,44.97049815957539
52.30200098326596,14.337443173432945
16.515059385793318,5.929150709040438
16.998434528711414,12.08345983841916
59.35039191817979,30.396176500769837
11.44728187866394,4.05220936469024
9.66928525916143,2.990967474529091
76.89888508123772,42.965771884001
6.018798658592017,3.9784214111928495
60.84605021911153,35.23131807873638
92.7745514204673,59.67521383353858
54.85794903928093,22.724028203676426
61.86294678671889,32.33357409685639
1.836341703049571,0.494937902955384
70.45611547672112,26.14147355244532
66.07263466520888,34.0735380678618
86.52270203803599,27.236071932003927
70.02342203846914,30.707081211589614
92.20546027103393,41.82017482651303
64.54986805929262,25.248344384858765
23.92065358522373,8.975823879857714
51.467652671072194,27.55261495591503
80.12490886503674,44.5468442100588
26.41423876746394,7.495977592409842
35.86448783793964,15.66974924715127
1.4538601355501113,0.7802180011084229
7.3246300570384175,3.2191532299510475
34.20001245004058,21.536105080506395
49.768960643717094,16.924278969823035
1.0550162265611118,0.4609443325423125
36.58739889188302,16.033001973752068
20.147901163639204,7.739514872650943
40.177432081995924,16.013965250708328
53.87989879836304,32.02822429887875
93.20940883486793,27.84911547840368
93.4587163610964,40.411465987927286
77.36476024885921,37.790002801045915
92.88754842075501,39.84505872989331
15.684784545702367,4.751185077476847
67.53644407749485,41.09221000619814
10.690269104918581,5.108035394647705
38.11005430826887,9.2658799604211
44.632357555325896,24.30474714591896
38.660695767309825,14.094874082864038
48.50458755014859,12.849061458474473
95.68481764303274,36.17872530113895
55.69220879628357,24.73179595385318
99.94862534463677,26.70965432327261
64.42515604221786,33.13083816901885
38.184173806245944,10.95232901793088
18.692509053881277,9.667963727286992
30.14304782630266,12.339816709522724
46.13018289473524,24.850418918271565
97.95054016288788,28.944544607150736
96.23286728990215,68.0611434141495
10.550375886307295,3.9993259341116585
52.67459916739629,26.072361917519913
72.8182308228075,34.29073854614223
39.443324664024914,26.457482712989513
59.880366595456366,20.218192177741372
53.06617695290592,24.803041742877504
11.714503008082355,5.8672902663481565
77.37092107888866,30.054940639753482
48.32746508110034,19.274728083171535
59.73173848681722,35.687609412240604
84.32759420745849,22.986981589872933
49.71774473490721,27.849207888341006
44.52678513046647,24.31862076238157
60.19049353543057,19.9471712452857
64.93253557161113,40.96904881123536
